ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
76580,65+,male,majority,30y+,university,upper class,0.6891124173,1,after 2015,1,1,10238,12000,sedan,3,1,1,0
471077,16-25,female,majority,0-9y,university,upper class,0.6226579791,0,before 2015,0,0,10238,16000,sedan,0,0,0,0
749784,65+,male,majority,30y+,university,upper class,0.6245083258,1,after 2015,1,1,10238,12000,sedan,2,0,0,0
40583,26-39,female,minority,10-19y,university,working class,,0,before 2015,0,1,10238,15000,sedan,0,0,0,0
494888,16-25,male,majority,0-9y,high school,poverty,0.2865743914,0,before 2015,1,0,10238,11000,sedan,0,0,0,1
138719,26-39,female,majority,10-19y,high school,working class,0.438575803,1,before 2015,0,1,10238,,sedan,2,0,0,0
827622,16-25,male,majority,0-9y,high school,poverty,0.3239704206,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
616551,40-64,female,majority,20-29y,university,upper class,0.6327268252,1,before 2015,0,1,10238,15000,sedan,1,0,2,0
949125,65+,male,minority,30y+,university,upper class,0.6161772975,1,after 2015,1,1,92101,10000,sedan,8,1,8,0
290609,65+,male,majority,0-9y,high school,upper class,0.6723760407,1,before 2015,0,1,10238,17000,sedan,0,0,0,1
604438,26-39,female,majority,10-19y,high school,middle class,0.5808830581,1,before 2015,1,1,10238,12000,sedan,1,0,0,0
351637,26-39,male,majority,10-19y,high school,working class,0.4477090129,1,after 2015,0,1,32765,,sedan,0,1,1,0
190961,65+,female,majority,20-29y,high school,middle class,0.5816037416,1,before 2015,1,1,92101,14000,sedan,0,1,0,1
322824,26-39,female,majority,10-19y,university,upper class,,1,before 2015,0,0,32765,15000,sedan,0,1,1,1
36282,16-25,female,majority,0-9y,university,working class,0.446476136,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
336527,26-39,female,majority,10-19y,university,upper class,0.6369224099,1,after 2015,1,0,10238,10000,sedan,1,0,1,0
920567,65+,female,majority,30y+,high school,upper class,0.5645300728,1,before 2015,1,1,10238,12000,sedan,1,1,6,0
900892,26-39,female,majority,10-19y,high school,middle class,0.4362221796,1,after 2015,1,1,10238,11000,sports car,1,0,1,0
901773,16-25,male,majority,0-9y,university,poverty,0.38318877,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
15119,65+,female,majority,20-29y,university,upper class,0.7606390311,1,before 2015,1,1,10238,,sedan,3,0,0,0
20635,16-25,male,minority,0-9y,high school,middle class,,0,before 2015,0,0,92101,14000,sedan,0,0,0,1
177341,40-64,male,majority,10-19y,high school,upper class,0.536084688,1,before 2015,1,1,10238,11000,sports car,1,0,2,0
436935,26-39,male,majority,0-9y,none,working class,0.4270493418,1,after 2015,0,1,10238,8000,sedan,0,0,0,0
969436,16-25,female,majority,0-9y,none,poverty,0.4816521873,1,before 2015,0,0,10238,18000,sedan,0,0,0,0
858278,26-39,female,majority,10-19y,high school,middle class,0.5840680087,0,before 2015,0,0,32765,,sedan,0,0,0,1
403810,65+,male,majority,10-19y,university,upper class,0.7128243408,1,before 2015,1,0,10238,11000,sedan,2,0,1,1
599464,16-25,female,majority,0-9y,high school,working class,0.3364689594,1,after 2015,0,0,32765,12000,sedan,0,0,0,0
569234,16-25,male,majority,0-9y,high school,poverty,0.2946535579,1,before 2015,1,0,10238,,sedan,0,0,0,1
951842,40-64,male,majority,20-29y,university,upper class,0.4563708821,1,before 2015,0,0,32765,8000,sedan,8,1,0,0
34729,26-39,female,majority,10-19y,high school,middle class,0.5448380735,0,after 2015,1,1,10238,13000,sedan,1,0,0,0
299392,16-25,female,majority,0-9y,none,poverty,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
930407,65+,male,majority,20-29y,high school,upper class,0.5670325639,1,before 2015,1,1,10238,,sedan,5,0,6,0
792654,40-64,female,majority,20-29y,university,upper class,0.6100105876,0,after 2015,1,1,10238,11000,sedan,1,1,0,0
902269,26-39,male,majority,10-19y,high school,poverty,0.2300324128,1,before 2015,0,1,10238,14000,sedan,2,0,1,0
881961,26-39,male,majority,10-19y,high school,upper class,0.6136255288,1,after 2015,1,0,10238,,sedan,1,0,1,0
637371,40-64,male,majority,10-19y,none,middle class,,1,before 2015,1,1,10238,9000,sedan,2,0,5,0
500299,26-39,female,majority,0-9y,university,upper class,0.6687110076,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
18691,40-64,male,majority,10-19y,high school,upper class,0.6358873955,1,before 2015,1,1,32765,8000,sedan,3,0,0,0
157412,40-64,male,majority,20-29y,university,upper class,0.7567512141,1,after 2015,0,1,10238,10000,sedan,0,2,1,0
174428,16-25,female,majority,0-9y,high school,middle class,0.477287779,0,before 2015,1,0,10238,14000,sedan,0,0,0,1
874268,26-39,male,majority,10-19y,none,poverty,0.2956674593,0,after 2015,0,0,32765,14000,sedan,1,0,1,0
246721,26-39,female,majority,10-19y,university,upper class,0.4944237022,1,before 2015,1,1,32765,9000,sedan,1,0,0,0
640977,40-64,male,minority,20-29y,university,upper class,0.6591537949,1,after 2015,1,1,10238,13000,sedan,1,1,1,0
173889,40-64,male,majority,0-9y,university,upper class,0.5976223044,1,after 2015,0,0,92101,19000,sedan,0,0,0,1
924311,16-25,male,majority,0-9y,high school,working class,0.4516660589,1,after 2015,0,0,32765,12000,sedan,0,0,0,0
934558,65+,male,majority,20-29y,high school,middle class,0.3030111934,1,before 2015,1,1,10238,10000,sedan,4,0,6,0
208928,26-39,female,majority,0-9y,high school,middle class,0.6266431042,1,after 2015,0,1,10238,14000,sedan,0,0,0,0
240407,16-25,female,minority,0-9y,high school,working class,0.5253111108,1,before 2015,0,1,32765,8000,sedan,0,0,0,1
359057,65+,male,majority,20-29y,none,upper class,0.5155666971,1,before 2015,1,1,10238,11000,sedan,6,0,3,0
30482,65+,male,majority,30y+,none,middle class,0.7155713345,1,before 2015,1,1,10238,6000,sedan,3,1,5,0
168954,26-39,male,majority,10-19y,high school,middle class,0.447107355,1,before 2015,1,1,10238,11000,sedan,1,0,2,0
178472,40-64,female,majority,10-19y,university,upper class,0.6695456052,1,before 2015,0,0,92101,9000,sedan,0,0,1,0
154179,40-64,male,majority,20-29y,university,upper class,0.5351397835,1,before 2015,1,0,10238,12000,sedan,0,0,4,0
232363,26-39,female,majority,10-19y,high school,working class,0.4016314374,0,before 2015,0,1,32765,9000,sedan,3,1,0,1
925114,40-64,female,majority,20-29y,high school,middle class,0.490170063,1,after 2015,1,1,10238,12000,sedan,1,2,7,0
326989,26-39,female,majority,10-19y,university,upper class,0.5958198696,0,after 2015,0,1,10238,12000,sedan,1,0,2,0
99527,26-39,male,majority,10-19y,university,middle class,0.5418297586,1,before 2015,1,0,10238,,sedan,1,0,1,0
178135,26-39,male,majority,10-19y,university,middle class,0.4051370606,1,before 2015,1,0,92101,9000,sedan,3,0,1,0
25584,40-64,female,majority,10-19y,high school,upper class,0.5766424613,1,after 2015,0,1,10238,13000,sedan,1,0,0,0
25908,16-25,female,majority,0-9y,none,poverty,0.358401414,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
163134,40-64,female,majority,20-29y,high school,middle class,0.4538238305,1,before 2015,0,1,10238,12000,sedan,4,0,2,0
808000,26-39,male,majority,0-9y,university,upper class,0.4895004041,1,after 2015,0,1,10238,15000,sedan,0,0,0,0
156590,40-64,female,minority,20-29y,university,upper class,0.5783736526,1,before 2015,0,1,92101,10000,sedan,3,1,0,0
190973,16-25,male,majority,0-9y,none,poverty,0.4344338449,0,before 2015,0,1,92101,11000,sedan,0,0,0,1
359707,16-25,male,majority,0-9y,university,middle class,0.5279117972,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
37519,65+,female,majority,0-9y,university,upper class,0.5605413525,1,before 2015,1,1,32765,3000,sedan,0,0,0,1
202356,40-64,female,majority,10-19y,university,upper class,0.5963209221,1,before 2015,1,1,10238,12000,sedan,0,0,2,0
822043,16-25,female,majority,0-9y,high school,poverty,0.3873153451,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
838096,40-64,male,majority,20-29y,university,upper class,,1,after 2015,0,0,32765,15000,sedan,5,0,0,0
152285,26-39,male,majority,10-19y,high school,poverty,0.4698074743,0,after 2015,0,0,32765,13000,sedan,5,0,0,1
407888,16-25,female,majority,0-9y,none,poverty,0.467602352,0,before 2015,0,0,32765,12000,sedan,0,0,0,1
301382,40-64,female,majority,0-9y,high school,upper class,0.693727422,1,after 2015,1,0,32765,,sedan,0,0,0,1
496530,40-64,female,majority,20-29y,university,upper class,0.4317491297,1,after 2015,0,0,10238,16000,sedan,0,0,1,0
693562,26-39,female,minority,0-9y,high school,working class,0.3930785441,1,before 2015,1,0,32765,8000,sedan,0,0,0,0
523948,26-39,male,majority,10-19y,university,middle class,0.4458501202,1,before 2015,0,1,10238,14000,sedan,1,0,0,1
816754,26-39,male,majority,10-19y,university,upper class,0.3857872483,1,before 2015,1,1,10238,10000,sedan,0,1,5,0
715219,16-25,male,majority,0-9y,none,middle class,,1,before 2015,0,0,32765,14000,sedan,0,0,0,0
793710,40-64,male,majority,10-19y,high school,working class,0.3778730014,0,before 2015,0,1,10238,12000,sedan,1,0,3,1
999332,26-39,male,majority,10-19y,none,poverty,0.2509830784,1,before 2015,0,0,10238,13000,sedan,0,0,1,0
188077,65+,female,majority,30y+,university,upper class,0.6527405676,1,after 2015,1,0,32765,9000,sedan,6,0,0,0
414428,26-39,female,majority,0-9y,none,poverty,0.4171474103,0,before 2015,0,1,32765,8000,sedan,0,0,0,1
648631,26-39,female,minority,0-9y,none,working class,0.4520812832,1,before 2015,1,1,10238,6000,sedan,0,0,0,0
883608,26-39,male,minority,0-9y,none,poverty,0.283039766,1,before 2015,0,0,32765,,sports car,0,0,0,1
736595,26-39,male,majority,10-19y,high school,middle class,0.6300065974,1,before 2015,0,0,10238,13000,sedan,0,0,0,0
396343,16-25,female,majority,0-9y,none,poverty,0.4881198549,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
706405,65+,male,majority,10-19y,high school,middle class,0.4654205895,1,before 2015,0,0,32765,13000,sedan,4,0,0,1
228528,26-39,male,majority,10-19y,high school,working class,0.5067738718,1,before 2015,0,0,10238,16000,sedan,0,0,2,0
333280,65+,male,majority,0-9y,university,upper class,0.5950136586,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
434106,26-39,male,majority,10-19y,university,upper class,0.3926812226,1,before 2015,1,1,32765,8000,sports car,4,1,0,1
999478,26-39,male,majority,10-19y,high school,middle class,0.5333875494,1,before 2015,0,0,10238,15000,sedan,0,0,1,0
540120,16-25,male,majority,0-9y,university,working class,0.455404964,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
424713,40-64,female,majority,20-29y,high school,middle class,0.4462008751,1,before 2015,1,1,10238,11000,sedan,0,0,1,0
321318,65+,male,majority,0-9y,university,upper class,0.5166673129,1,before 2015,0,1,10238,14000,sedan,0,0,0,1
34569,40-64,male,majority,20-29y,university,upper class,0.5947339121,1,after 2015,0,1,10238,11000,sedan,5,0,5,0
960986,16-25,male,majority,0-9y,university,poverty,0.2387489729,1,before 2015,1,0,32765,,sedan,0,0,0,1
652400,26-39,female,majority,10-19y,high school,working class,,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
73396,26-39,male,majority,0-9y,high school,poverty,0.2471184276,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
645088,26-39,female,majority,0-9y,university,middle class,0.4971134271,1,before 2015,1,1,10238,,sedan,0,0,0,1
907794,16-25,male,majority,0-9y,high school,poverty,0.3749356862,0,before 2015,1,0,32765,12000,sedan,0,0,0,1
174879,40-64,female,majority,0-9y,university,upper class,0.7012597772,1,after 2015,1,1,10238,5000,sedan,0,0,0,0
53695,26-39,female,majority,10-19y,high school,upper class,0.5927026165,1,after 2015,0,1,32765,11000,sedan,2,0,0,0
764882,16-25,male,majority,0-9y,high school,poverty,0.3646084171,0,before 2015,0,0,10238,,sedan,0,0,0,1
938653,40-64,male,majority,20-29y,high school,middle class,0.2988735861,1,before 2015,0,1,10238,11000,sedan,1,0,8,0
405291,40-64,male,majority,20-29y,none,middle class,0.4739999839,1,before 2015,1,1,32765,9000,sedan,4,1,0,1
847383,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,1,32765,14000,sedan,5,1,3,0
459822,26-39,female,majority,0-9y,university,upper class,0.5851967535,0,before 2015,1,1,32765,8000,sedan,0,0,0,0
748443,40-64,female,majority,20-29y,high school,middle class,0.6373835704,1,after 2015,0,0,32765,13000,sedan,2,0,0,0
153643,40-64,female,majority,20-29y,high school,middle class,0.6941801207,1,after 2015,0,1,10238,12000,sedan,1,1,3,0
592880,26-39,male,majority,10-19y,high school,middle class,0.45842719,0,after 2015,0,1,10238,17000,sedan,0,0,0,1
923414,16-25,female,majority,0-9y,high school,working class,0.2933097902,0,before 2015,1,1,10238,8000,sedan,0,0,0,1
969407,40-64,female,majority,20-29y,high school,upper class,0.4869412364,1,before 2015,1,1,10238,12000,sedan,1,0,4,0
708830,65+,male,majority,0-9y,university,upper class,0.5854859058,0,before 2015,1,1,10238,12000,sedan,0,0,0,1
865371,16-25,female,majority,0-9y,university,working class,0.4762313489,1,before 2015,0,0,10238,17000,sedan,0,0,0,1
204909,16-25,female,majority,0-9y,none,poverty,0.363201926,0,after 2015,0,0,32765,16000,sedan,0,0,0,1
13877,65+,male,majority,10-19y,none,middle class,0.5923712485,1,before 2015,1,1,32765,10000,sedan,1,0,2,0
971183,16-25,male,minority,0-9y,none,working class,0.4031125996,0,before 2015,1,1,32765,7000,sedan,0,0,0,1
565356,26-39,female,majority,10-19y,high school,poverty,0.4981216884,1,before 2015,0,1,32765,,sedan,2,1,0,1
81548,40-64,female,majority,20-29y,university,upper class,0.6557539886,1,before 2015,0,1,92101,12000,sedan,5,0,0,0
776090,26-39,male,majority,10-19y,high school,middle class,0.5564465612,1,before 2015,1,1,10238,9000,sedan,1,1,1,0
657437,26-39,male,majority,10-19y,none,working class,0.1999177654,0,before 2015,0,0,10238,,sedan,0,0,0,0
412878,40-64,female,majority,10-19y,high school,upper class,0.5646160302,1,after 2015,1,0,32765,14000,sedan,0,0,1,0
915119,40-64,female,majority,20-29y,high school,middle class,0.4345567668,1,before 2015,1,0,10238,12000,sedan,1,1,0,0
280870,16-25,male,majority,0-9y,high school,working class,0.3235211152,1,after 2015,0,1,10238,,sedan,0,0,0,0
560714,26-39,female,majority,10-19y,none,poverty,0.354832886,1,before 2015,1,1,32765,9000,sedan,0,0,0,0
513543,65+,female,majority,30y+,high school,upper class,0.482736607,1,before 2015,0,1,10238,11000,sedan,1,1,2,0
729096,26-39,female,majority,10-19y,high school,middle class,0.5735528834,1,after 2015,1,0,32765,11000,sedan,0,0,0,0
807325,16-25,female,majority,0-9y,none,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
368643,40-64,male,majority,20-29y,university,upper class,0.4463351889,1,before 2015,1,1,32765,8000,sedan,2,0,4,1
905916,40-64,female,majority,0-9y,university,upper class,0.4553108506,1,after 2015,1,1,32765,5000,sedan,0,0,0,0
852233,65+,female,majority,20-29y,high school,middle class,0.4202318594,1,before 2015,1,1,10238,11000,sedan,2,0,8,0
364755,26-39,female,majority,10-19y,none,poverty,0.2638709818,0,before 2015,1,1,10238,,sedan,1,0,2,0
217068,65+,male,majority,30y+,university,upper class,0.4909724942,1,before 2015,1,1,10238,10000,sedan,4,1,9,0
257230,40-64,female,minority,20-29y,university,middle class,0.4461930792,1,before 2015,1,1,10238,11000,sedan,1,0,0,0
406476,26-39,female,minority,10-19y,none,poverty,0.4296243314,1,before 2015,0,1,10238,11000,sedan,0,0,0,0
401441,40-64,male,majority,20-29y,high school,upper class,0.5445719745,1,after 2015,1,1,10238,8000,sedan,2,1,0,0
898142,26-39,male,majority,10-19y,university,upper class,0.4954896402,0,before 2015,1,1,32765,7000,sedan,3,2,0,1
221675,26-39,male,majority,10-19y,university,working class,0.3898977903,0,before 2015,0,1,32765,14000,sedan,3,0,3,1
785763,16-25,female,majority,0-9y,none,poverty,0.5379441036,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
769248,40-64,male,majority,20-29y,high school,upper class,0.65164966,1,before 2015,0,1,10238,14000,sedan,3,0,1,0
805148,16-25,female,majority,0-9y,high school,middle class,0.5995107478,1,before 2015,0,0,32765,11000,sedan,0,0,0,0
256110,40-64,female,majority,0-9y,high school,upper class,0.5270890686,1,before 2015,0,1,32765,,sedan,0,0,0,1
159372,16-25,female,majority,0-9y,high school,working class,0.5084373635,1,before 2015,0,1,32765,9000,sedan,0,0,0,0
390441,26-39,male,majority,10-19y,university,middle class,0.4909957303,1,after 2015,1,0,92101,14000,sedan,2,0,0,1
556081,65+,male,majority,10-19y,none,upper class,0.5893226521,1,before 2015,1,0,10238,,sports car,3,0,1,1
396740,40-64,female,majority,10-19y,university,upper class,0.6911864136,1,after 2015,1,1,10238,9000,sedan,2,0,1,0
34082,16-25,male,majority,0-9y,university,working class,0.3719649128,0,before 2015,1,0,10238,14000,sedan,0,0,0,1
163235,40-64,male,majority,10-19y,high school,upper class,0.5979053031,0,before 2015,0,0,32765,12000,sedan,0,0,1,1
130132,26-39,male,majority,10-19y,high school,poverty,0.253769578,0,before 2015,0,0,92101,15000,sedan,1,1,0,1
139560,16-25,male,majority,0-9y,university,middle class,0.5443925885,0,before 2015,1,1,32765,12000,sedan,0,0,0,1
402924,26-39,female,majority,10-19y,university,working class,0.5884675392,0,before 2015,1,1,10238,13000,sedan,2,0,0,1
413274,26-39,male,majority,10-19y,high school,working class,,0,before 2015,1,1,32765,,sedan,4,0,2,0
764369,40-64,male,majority,20-29y,university,upper class,0.6984773297,1,before 2015,1,1,10238,15000,sedan,0,2,2,0
510806,40-64,female,minority,10-19y,high school,working class,,1,before 2015,1,1,10238,10000,sedan,0,0,3,0
737210,16-25,female,majority,0-9y,university,middle class,0.5903723317,1,before 2015,1,1,32765,6000,sedan,0,0,0,0
708471,65+,female,majority,0-9y,high school,upper class,0.554151077,1,after 2015,0,1,10238,12000,sedan,0,0,0,0
473499,16-25,female,majority,0-9y,none,poverty,0.3263605561,1,before 2015,0,0,32765,,sedan,0,0,0,1
612859,26-39,male,majority,10-19y,university,working class,0.4494195374,1,before 2015,1,0,10238,15000,sedan,1,0,1,1
181205,65+,male,majority,30y+,none,middle class,0.4553996606,1,after 2015,1,1,10238,10000,sedan,10,1,2,0
677756,26-39,male,minority,10-19y,high school,working class,0.4308870004,0,after 2015,1,0,10238,13000,sedan,2,1,1,1
972892,40-64,male,majority,20-29y,high school,middle class,0.6442098119,1,before 2015,1,1,10238,9000,sedan,1,0,3,0
363870,65+,female,majority,30y+,high school,upper class,0.7976873586,1,after 2015,1,1,10238,9000,sedan,4,1,4,0
730888,40-64,male,majority,20-29y,high school,upper class,0.6151170898,1,before 2015,0,1,32765,9000,sedan,4,0,1,0
604985,40-64,female,majority,10-19y,university,upper class,0.657290417,1,after 2015,0,1,10238,10000,sedan,1,1,0,0
458071,26-39,male,majority,0-9y,university,upper class,0.4303346447,1,before 2015,1,1,32765,11000,sedan,0,0,0,0
987951,40-64,female,majority,20-29y,university,upper class,0.7828086437,1,after 2015,1,1,10238,8000,sedan,4,0,2,0
263459,40-64,male,majority,0-9y,university,middle class,0.2911508701,1,before 2015,1,1,10238,11000,sedan,0,0,0,1
46149,40-64,male,majority,10-19y,university,upper class,0.7832878607,1,before 2015,1,1,10238,10000,sedan,2,1,2,0
125413,16-25,male,majority,0-9y,none,poverty,0.283773193,1,before 2015,1,0,10238,16000,sports car,0,0,0,0
927933,40-64,female,minority,10-19y,high school,middle class,0.5309567255,0,before 2015,0,1,10238,15000,sedan,1,0,0,0
635894,65+,male,majority,10-19y,high school,upper class,0.3902936364,1,after 2015,1,1,10238,,sedan,1,0,1,0
